"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"pos-Exp1-Blatt_K-1_1-B,1_01_8080"	"pos-Exp1-Blatt_K-2_1-B,2_01_8082"	"pos-Exp1-Blatt_K-3_1-B,3_01_8084"	"pos-Exp1-Blatt_K-4_1-B,4_01_8086"	"pos-Exp1-Blatt_K-5_1-B,5_01_8088"	"pos-Exp2-Blatt_K-1_1-D,1_01_8091"	"pos-Exp2-Blatt_K-2_1-D,2_01_8093"	"pos-Exp2-Blatt_K-3_1-D,3_01_8095"	"pos-Exp1-Blatt_P-1_1-C,1_01_8081"	"pos-Exp1-Blatt_P-2_1-C,2_01_8083"	"pos-Exp1-Blatt_P-3_1-C,3_01_8085"	"pos-Exp1-Blatt_P-4_1-C,4_01_8087"	"pos-Exp1-Blatt_P-5_1-C,5_01_8089"	"pos-Exp2-Blatt_P-1_1-E,1_01_8092"	"pos-Exp2-Blatt_P-2_1-E,2_01_8094"	"pos-Exp2-Blatt_P-3_1-E,3_01_8096"	"pos-Exp2-Blatt_P-4_1-E,4_01_8099"	"pos-Exp2-Blatt_P-5_1-E,5_01_8100"
""	""	""	""	""	"219.5638"	""	""	""	" 190.665577"	""	""	""	""	""	""	""	""	""	""	""	"  1036.4064"	"   997.1304"	"   751.8593"	"   702.0937"	"   927.15019"	"   907.4678"	"  1006.47120"	"   656.9192"	"1.892713e+03"	"2.109552e+03"	"  1617.75865"	"  1906.01280"	"  1607.61840"	"  1862.98845"	"  1905.65686"	"  1304.4335"	"  2164.39680"	"  1647.42897"
""	""	""	""	""	"219.9846"	""	""	""	"  20.869233"	""	""	""	""	""	""	""	""	""	""	""	"   983.7106"	"  1097.7037"	"  1147.5563"	"  1061.7542"	"  1086.35755"	"   947.2915"	"   786.34823"	"   588.7216"	"1.353021e+03"	"1.146729e+03"	"  1015.50996"	"  1207.12951"	"  1287.32544"	"   941.17023"	"  1121.78733"	"   816.2353"	"  1275.77244"	"  1085.22202"
""	""	""	""	""	"220.0827"	""	""	""	" 432.291594"	""	""	""	""	""	""	""	""	""	""	""	"  1781.8623"	"  1886.7124"	"  2144.7144"	"  1111.1417"	"  2023.60043"	"  1850.9361"	"  1516.65925"	"  2802.5363"	"3.207676e+03"	"3.700214e+03"	"  3505.69397"	"  1690.35120"	"  2510.83487"	"  2046.64946"	"  2324.40021"	"  3070.4544"	"  3632.48806"	"  3927.79774"
""	""	""	""	""	"220.1177"	""	""	""	"  93.213958"	""	""	""	""	""	""	""	""	""	""	""	" 17425.6750"	" 14321.1144"	" 11463.3751"	" 11602.6198"	" 11596.26960"	" 11389.7065"	" 13187.54160"	" 11021.0590"	"1.428326e+04"	"1.480038e+04"	" 12543.72636"	" 11198.31861"	" 11956.52285"	" 10334.40328"	" 11672.87302"	" 11567.8400"	" 13176.88611"	" 13050.47604"
""	""	""	""	""	"220.5644"	""	""	""	" 181.185249"	""	""	""	""	""	""	""	""	""	""	""	"   403.5350"	"   179.8675"	"   168.4175"	"   270.8832"	"   194.46937"	"   315.8876"	"   393.23118"	"   315.6190"	"1.579262e+03"	"1.800080e+03"	"  6003.46560"	"  1110.88800"	"  1396.33000"	"   983.01519"	"  1236.20457"	"  1333.7841"	"   640.57600"	"  1588.72064"
""	""	""	""	""	"220.9805"	""	""	""	"  20.845736"	""	""	""	""	""	""	""	""	""	""	""	"  1336.6322"	"   947.3629"	"  1507.0775"	"  1225.3884"	"  1077.97457"	"  1076.0431"	"  1195.35495"	"  1030.3845"	"1.309313e+03"	"1.428365e+03"	"  1083.41567"	"  1225.08936"	"   618.30900"	"  1114.47169"	"   792.55214"	"  1138.7511"	"  1593.05072"	"  1275.36429"
""	""	""	""	""	"221.0454"	""	""	""	" 265.787169"	""	""	""	""	""	""	""	""	""	""	""	"   975.8897"	"   767.0326"	"   573.2536"	"   626.4304"	"   569.18558"	"   278.9209"	"   400.32000"	"   658.5264"	"2.282374e+03"	"1.792088e+03"	"  4307.37185"	"   763.44840"	"  1334.86697"	"   849.34560"	"   955.29822"	"  1173.0486"	"   870.60323"	"  1502.29371"
""	""	""	""	""	"221.1148"	""	""	""	" 470.597330"	""	""	""	""	""	""	""	""	""	""	""	" 26590.5487"	" 17813.8119"	" 13413.9831"	" 13054.9712"	" 14149.24373"	" 17383.7195"	" 14982.79709"	" 14400.0698"	"2.563441e+04"	"2.190490e+04"	" 17894.97120"	" 16544.55840"	" 15640.34827"	" 19981.20343"	" 19532.51300"	" 16890.3360"	" 14915.56733"	" 17346.44626"
""	""	""	""	""	"221.6025"	""	""	""	" 157.695524"	""	""	""	""	""	""	""	""	""	""	""	"  6324.0433"	"  5208.9652"	"  3905.1224"	"  3863.3775"	"  3595.68180"	"  4413.6167"	"  4764.81797"	"  4215.9541"	"4.133380e+03"	"3.810365e+03"	"  3064.39774"	"  2551.60224"	"  2680.19808"	"  3936.81360"	"  3992.09832"	"  4225.1628"	"  4562.32187"	"  4400.21010"
""	""	""	""	""	"222.0293"	""	""	""	"  24.249381"	""	""	""	""	""	""	""	""	""	""	""	" 13583.7866"	" 12588.0047"	" 10637.8323"	" 10706.1996"	" 11404.90341"	" 10126.3435"	" 10201.57139"	"  9143.6133"	"1.541071e+04"	"1.478411e+04"	" 13262.67659"	" 13635.16988"	" 11957.83892"	" 12011.39510"	" 14340.17662"	" 13018.6073"	" 13441.85821"	" 14580.32160"
""	""	""	""	""	"222.0308"	""	""	""	" 158.338215"	""	""	""	""	""	""	""	""	""	""	""	"  1977.1007"	"  2052.5015"	"  2261.3548"	"  1769.2483"	"   519.46437"	"  2797.9032"	"  3293.87963"	"  1869.3076"	"4.499367e+03"	"3.961845e+03"	"  5122.69162"	"  2849.51453"	"  3834.71623"	"  2244.73263"	"  2907.93284"	"  2392.5913"	"  2270.55630"	"  1645.73794"
""	""	""	""	""	"222.0971"	""	""	""	" 294.759981"	""	""	""	""	""	""	""	""	""	""	""	"  5208.5501"	"  4654.4809"	"  3561.2662"	"  3514.5462"	"  2559.09150"	"  3090.5623"	"  4809.87163"	"  2769.7670"	"3.653316e+03"	"2.897543e+03"	"  3387.84930"	"  3728.63291"	"  3370.02720"	"  3780.36780"	"  3272.28240"	"  4071.1920"	"  4084.66572"	"  3360.35280"
""	""	""	""	""	"222.0836"	""	""	""	" 278.374303"	""	""	""	""	""	""	""	""	""	""	""	" 11230.4200"	" 13983.4418"	"  9853.3755"	"  8825.9664"	" 11233.34224"	" 11628.4568"	" 11864.23840"	" 12066.0595"	"5.489783e+03"	"6.245097e+03"	"  5792.68264"	"  4223.99182"	"  5288.98810"	"  7687.83529"	"  7345.87200"	"  7093.5133"	" 10690.53269"	"  8929.08778"
""	""	""	""	""	"222.0812"	""	""	""	" 224.967376"	""	""	""	""	""	""	""	""	""	""	""	"  9759.7500"	" 10652.3516"	"  4455.8935"	"  7832.0736"	"  7735.18320"	"  5979.3814"	"  7329.85920"	"  9349.0704"	"7.338533e+03"	"7.235950e+03"	"  5572.79000"	"  9776.19553"	"  8512.64505"	"  5990.78880"	"  7009.26960"	"  7276.8168"	"  9765.47280"	"  6131.56800"
""	""	""	""	""	"222.0844"	""	""	""	" 352.763139"	""	""	""	""	""	""	""	""	""	""	""	"  1098.1961"	"  1223.1937"	"  1023.3879"	"  1009.4736"	"   811.78768"	"  1070.2901"	"  1030.74314"	"  1228.9824"	"4.356424e+02"	"9.102921e+02"	"   678.36128"	"   476.66081"	"   679.87680"	"   876.93581"	"  1087.53600"	"   902.3880"	"  1114.89120"	"   686.82625"
""	""	""	""	""	"222.0835"	""	""	""	" 258.999816"	""	""	""	""	""	""	""	""	""	""	""	" 11869.6329"	" 10028.5834"	"  8861.1344"	"  9586.3743"	"  8310.27470"	"  8993.3322"	"  9717.00013"	"  8156.4886"	"1.016471e+04"	"1.072420e+04"	" 10320.24960"	" 10799.77487"	" 10651.51440"	"  8753.62651"	"  8621.63345"	"  8310.0322"	" 10435.30539"	"  8777.39992"
""	""	""	""	""	"222.1172"	""	""	""	" 470.559994"	""	""	""	""	""	""	""	""	""	""	""	"  3366.4564"	"  1137.5571"	"  1390.6623"	"  1873.8185"	"  1594.60800"	"  2094.0072"	"  1212.64667"	"  1854.9740"	"3.478447e+03"	"2.706167e+03"	"  2011.27440"	"  1773.75120"	"  1884.81453"	"  2697.54408"	"  1712.88360"	"  1737.8526"	"  1571.32603"	"  1732.69638"
""	""	""	""	""	"222.5834"	""	""	""	" 224.964024"	""	""	""	""	""	""	""	""	""	""	""	"  1672.3039"	"  2046.3826"	"  1756.1683"	"  1241.6592"	"  1959.31250"	"  1287.3531"	"  2098.09600"	"  2045.0077"	"1.535354e+03"	"1.879502e+03"	"  1560.38143"	"  2171.40240"	"  1413.43354"	"  1564.93575"	"  1125.90380"	"  1531.5576"	"  2022.73785"	"  1426.12695"
""	""	""	""	""	"222.9883"	""	""	""	"  24.340330"	""	""	""	""	""	""	""	""	""	""	""	" 44848.0190"	" 40017.0972"	" 29939.1081"	" 34200.4578"	" 30805.71345"	" 33110.6131"	" 33997.63995"	" 33476.2857"	"2.544042e+04"	"1.806803e+04"	" 18445.34305"	" 17421.54936"	" 15960.62000"	" 22763.40829"	" 24297.96220"	" 27525.1500"	" 22631.96932"	" 23977.57912"
""	""	""	""	""	"223.0720"	""	""	""	" 330.221846"	""	""	""	""	""	""	""	""	""	""	""	"  1818.6940"	"  4085.2938"	"  2479.1125"	"  1972.5768"	"  2672.17205"	"  2679.8088"	"  3025.76490"	"  2739.5686"	"2.420799e+03"	"2.050569e+03"	"   432.54950"	"   826.79596"	"  1294.03029"	"  1561.29723"	"  1516.91755"	"  1380.3514"	"  1473.92764"	"  1394.91446"
""	""	""	""	""	"223.0899"	""	""	""	" 227.639274"	""	""	""	""	""	""	""	""	""	""	""	"  9475.7090"	" 11113.2168"	"  6382.4101"	"  7209.5143"	"  8476.64758"	"  8100.5505"	"  9259.67861"	" 10305.9631"	"8.478598e+03"	"7.376563e+03"	"  6839.71934"	"  6865.38816"	"  7347.20640"	"  7873.83755"	"  8167.19520"	"  8113.7723"	" 10630.43768"	" 10465.69920"
""	""	""	""	""	"223.1176"	""	""	""	"  59.949171"	""	""	""	""	""	""	""	""	""	""	""	" 22432.6190"	" 15807.9695"	" 14152.7543"	" 14687.8647"	"  9431.52438"	" 19219.2498"	" 28796.01840"	" 13507.2662"	"3.523513e+04"	"2.677394e+04"	" 24148.76854"	" 20315.63813"	" 25449.73640"	" 11518.18197"	" 14844.52078"	" 10357.0616"	" 10064.04480"	"  6740.31622"
""	""	""	""	""	"223.8760"	""	""	""	"  24.880771"	""	""	""	""	""	""	""	""	""	""	""	"  2468.4537"	"  2929.6794"	"  2463.7947"	"  2670.3345"	"  2059.21523"	"  2335.1664"	"  2541.13276"	"  2560.7321"	"4.918889e+03"	"5.434311e+03"	"  4568.37810"	"  4818.42945"	"  4429.86324"	"  4380.50160"	"  4425.80603"	"  4189.1515"	"  4245.96197"	"  4524.78555"
""	""	""	""	""	"223.9756"	""	""	""	"  25.447905"	""	""	""	""	""	""	""	""	""	""	""	"  3200.1970"	"  3055.5340"	"  2387.0513"	"  3162.2892"	"  2247.91233"	"  2999.9970"	"  3003.66733"	"  2552.2163"	"5.207312e+03"	"5.189249e+03"	"  4560.32294"	"  3041.88637"	"  3483.44732"	"  1724.52185"	"  3920.46720"	"  4274.7978"	"  3859.03023"	"  4804.62837"
""	""	""	""	""	"223.9887"	""	""	""	"  20.964125"	""	""	""	""	""	""	""	""	""	""	""	"  7543.5155"	"  4935.8169"	"  6761.1936"	"  7256.3038"	"  7043.56393"	"  5622.6170"	"  6164.26080"	"  5173.7900"	"6.541602e+03"	"6.447434e+03"	"  6584.90914"	"  6813.47362"	"  6815.01411"	"  5383.64438"	"  4607.08500"	"  6143.8877"	"  5443.37280"	"  4403.64875"
""	""	""	""	""	"224.0451"	""	""	""	" 272.841105"	""	""	""	""	""	""	""	""	""	""	""	"  3876.5030"	"  4282.4949"	"  2279.2730"	"  3661.4859"	"  2565.38400"	"  1168.5674"	"  1579.59600"	"  1169.6016"	"2.909295e+03"	"2.321277e+03"	"  1502.58752"	"  2069.38851"	"  2242.60071"	"  1219.51256"	"   691.78270"	"  1282.6920"	"   614.30700"	"   995.55663"
""	""	""	""	""	"224.0995"	""	""	""	" 162.978925"	""	""	""	""	""	""	""	""	""	""	""	"  3515.1432"	"  3343.5052"	"  2816.1951"	"  3184.7354"	"  2464.98729"	"  1972.6373"	"  2708.16480"	"  2034.8878"	"3.130700e+03"	"2.601746e+03"	"  2268.55440"	"  2211.43440"	"  2404.53500"	"  2104.97960"	"  2208.76030"	"  2284.8439"	"  2261.77173"	"  2309.14221"
""	""	""	""	""	"224.1082"	""	""	""	" 325.542262"	""	""	""	""	""	""	""	""	""	""	""	" 19902.2424"	" 20324.2071"	" 22418.0073"	" 16546.2264"	" 16250.54013"	" 21599.8283"	" 18589.05238"	" 16811.6974"	"4.054995e+04"	"4.712731e+04"	" 43194.07157"	" 29940.77636"	" 25915.70893"	" 25623.77143"	" 23840.11671"	" 26576.4989"	" 29189.40092"	" 32325.17280"
""	""	""	""	""	"224.1083"	""	""	""	" 190.999825"	""	""	""	""	""	""	""	""	""	""	""	" 14445.4422"	" 12723.1704"	" 11812.8170"	" 11405.9147"	" 10369.95364"	" 11161.4891"	" 11983.83672"	"  9463.8984"	"2.938734e+04"	"2.855226e+04"	" 22034.69449"	" 21747.32248"	" 20947.74480"	" 20189.13840"	" 22034.77521"	" 19051.4095"	" 19076.06644"	" 22614.08158"
""	""	""	""	""	"224.9870"	""	""	""	"  23.435667"	""	""	""	""	""	""	""	""	""	""	""	"  7755.5997"	"  7954.2715"	"  5767.7215"	"  5575.7756"	"  6851.72378"	"  3904.8185"	"  6538.06078"	"  6912.3634"	"5.427552e+03"	"4.996992e+03"	"  2602.49400"	"  4449.83276"	"  4882.80562"	"  5383.18724"	"  5179.70823"	"  6024.3368"	"  5495.03048"	"  4351.31647"
""	""	""	""	""	"225.0751"	""	""	""	" 277.000253"	""	""	""	""	""	""	""	""	""	""	""	"  9149.4749"	"  5144.5325"	"  5346.0419"	"  2790.6037"	"  4041.83322"	"  3037.1098"	"  2015.61120"	"  3218.8180"	"6.064796e+03"	"5.671942e+03"	"  5255.62405"	"  4691.90005"	"  2188.98116"	"  2494.99440"	"  3244.92720"	"  3681.3337"	"  3888.34110"	"  2950.41268"
""	""	""	""	""	"225.0758"	""	""	""	" 220.677010"	""	""	""	""	""	""	""	""	""	""	""	" 71686.0346"	" 71212.2562"	" 64933.9056"	" 49397.5213"	" 65719.26819"	" 54675.3839"	" 64430.90656"	" 58993.0040"	"6.054173e+04"	"6.102022e+04"	" 64352.77440"	" 49622.66640"	" 45304.42460"	" 41665.48252"	" 40425.98160"	" 38375.8593"	" 42453.60240"	" 44023.19040"
""	""	""	""	""	"225.0759"	""	""	""	" 228.767476"	""	""	""	""	""	""	""	""	""	""	""	" 14273.0071"	" 13597.8513"	" 15152.8135"	" 12040.1926"	" 13003.07674"	" 13431.1667"	" 12565.12255"	" 11380.6532"	"1.556647e+04"	"1.434196e+04"	" 15818.31120"	" 11795.98595"	" 12771.17016"	" 12734.84640"	" 11892.36443"	" 11450.4216"	" 13796.85104"	" 12842.64824"
""	""	""	""	""	"225.1470"	""	""	""	" 225.458901"	""	""	""	""	""	""	""	""	""	""	""	"  6272.0136"	"  5690.8546"	"  3665.4789"	"  4702.4886"	"  4221.85680"	"  4293.5012"	"  5985.88650"	"  4798.3237"	"5.575627e+03"	"5.625578e+03"	"  5492.62113"	"  6284.39595"	"  5477.71200"	"  4044.32080"	"  5099.42160"	"  4640.9515"	"  6184.87005"	"  4825.85705"
""	""	""	""	""	"225.1479"	""	""	""	" 258.925927"	""	""	""	""	""	""	""	""	""	""	""	"  8021.6127"	"  6245.4080"	"  4605.6515"	"  5394.7545"	"  4879.66320"	"  5375.4113"	"  5553.07362"	"  5579.7641"	"7.238078e+03"	"7.141762e+03"	"  6290.89823"	"  6762.89663"	"  7009.67000"	"  4884.17187"	"  5127.56661"	"  4942.6423"	"  5950.44149"	"  4137.95426"
""	""	""	""	""	"225.1464"	""	""	""	" 280.007531"	""	""	""	""	""	""	""	""	""	""	""	"  2071.4076"	"  2844.7269"	"  1769.5358"	"  1918.2000"	"  2200.12288"	"  1841.0697"	"  2166.26215"	"  2168.7125"	"1.010808e+03"	"2.084201e+03"	"  1352.60190"	"  1173.45403"	"  1795.66586"	"  1700.79106"	"  1281.69120"	"  1309.1659"	"  2408.61613"	"  1808.31525"
""	""	""	""	""	"225.5941"	""	""	""	" 298.029738"	""	""	""	""	""	""	""	""	""	""	""	"  6755.2669"	"  6317.5093"	"  4147.8480"	"  3703.3805"	"  5672.86800"	"  4553.3064"	"  5161.13578"	"  5367.0045"	"4.283411e+03"	"3.971508e+03"	"  3972.17520"	"  3248.63059"	"  3447.53164"	"  4175.97161"	"  3525.91202"	"  3515.1257"	"  4614.67440"	"  4508.84957"
""	""	""	""	""	"225.5672"	""	""	""	" 220.780653"	""	""	""	""	""	""	""	""	""	""	""	"   914.5521"	"  3639.8969"	"  4114.9203"	"  3055.9919"	"  3724.22557"	"  3781.6993"	"  3649.91760"	"  2108.0184"	"3.123125e+03"	"3.424404e+03"	"  3371.43053"	"  2909.61300"	"  1610.49407"	"  1561.01400"	"  1868.16000"	"  1076.6456"	"  2433.49178"	"  2532.86367"
""	""	""	""	""	"225.8745"	""	""	""	"  24.737400"	""	""	""	""	""	""	""	""	""	""	""	"   403.1403"	"   557.6162"	"   614.1000"	"   621.9752"	"   459.45900"	"   427.8060"	"   570.86069"	"   542.9234"	"1.076444e+03"	"8.488476e+02"	"  1058.17920"	"  1019.81520"	"   816.51927"	"  1060.39267"	"   920.12650"	"  1025.8720"	"  1096.52760"	"   943.48282"
""	""	""	""	""	"225.9875"	""	""	""	"  20.835933"	""	""	""	""	""	""	""	""	""	""	""	"  1883.7322"	"  1971.1060"	"  2445.0786"	"  2141.9561"	"  2085.42188"	"  1605.1457"	"  2138.94702"	"  1513.8608"	"2.276050e+03"	"2.830534e+03"	"  2398.34418"	"  2410.51709"	"  2134.56495"	"  1732.76864"	"  1777.18936"	"  1995.3709"	"  2157.05760"	"  1638.63000"
""	""	""	""	""	"226.0778"	""	""	""	" 220.679819"	""	""	""	""	""	""	""	""	""	""	""	"  9626.7846"	"  9489.8841"	"  8590.6795"	"  6915.8163"	"  8614.48748"	"  7332.1944"	"  8754.28265"	"  8065.1214"	"7.703959e+03"	"7.873294e+03"	"  8312.63767"	"  6675.50290"	"  5237.34853"	"  5925.13428"	"  5586.13200"	"  5065.0488"	"  5696.33181"	"  6335.20242"
""	""	""	""	""	"226.0710"	""	""	""	"  66.049994"	""	""	""	""	""	""	""	""	""	""	""	" 43354.0945"	" 37817.1971"	" 34509.5856"	" 36085.9252"	" 30373.89665"	" 32595.3054"	" 35025.33120"	" 29041.4706"	"7.294634e+04"	"7.497856e+04"	" 63253.85949"	" 66350.03124"	" 62503.12021"	" 41764.22067"	" 50027.62889"	" 55031.3872"	" 52903.61903"	" 55161.76080"
""	""	""	""	""	"226.0842"	""	""	""	" 489.709249"	""	""	""	""	""	""	""	""	""	""	""	"  3322.7297"	"  2848.9171"	"  1843.8072"	"  1378.8544"	"  1842.84100"	"  1288.1659"	"  1962.56880"	"  2356.3874"	"2.156908e+03"	"1.702445e+03"	"  2196.08880"	"  1048.42827"	"  1405.04226"	"  1304.04377"	"  1178.09293"	"  1380.2066"	"  1267.01280"	"   919.63783"
""	""	""	""	""	"226.0816"	""	""	""	" 280.425802"	""	""	""	""	""	""	""	""	""	""	""	"  3482.1168"	"  3660.6851"	"  3455.3019"	"  3902.0780"	"  2531.14748"	"  2514.8652"	"  1874.16480"	"  2334.1364"	"4.275263e+03"	"3.554063e+03"	"  3060.06887"	"  2485.99749"	"  3247.83938"	"  2580.25575"	"  2393.06705"	"  3833.0640"	"  2552.47130"	"  3204.46812"
""	""	""	""	""	"226.1076"	""	""	""	" 250.094483"	""	""	""	""	""	""	""	""	""	""	""	"  2172.8941"	"  2034.2928"	"  2279.1252"	"  1598.7310"	"  1863.97557"	"  1371.0960"	"  1214.85000"	"  1303.0994"	"8.808941e+02"	"1.574457e+03"	"  1786.36301"	"  1880.84142"	"  1816.95758"	"  1914.34917"	"  2034.17424"	"  1211.1236"	"  1119.56160"	"  1603.88989"
""	""	""	""	""	"226.1273"	""	""	""	"  39.228231"	""	""	""	""	""	""	""	""	""	""	""	"  1492.8776"	"  1232.8028"	"  1025.7515"	"  1324.4156"	"  1073.59721"	"  2662.7136"	"  3409.82781"	"  1967.7586"	"8.872058e+02"	"7.523187e+02"	"   459.41978"	"   683.13601"	"   655.57558"	"   369.64926"	"   520.02394"	"   307.5165"	"   538.76400"	"   258.54000"
""	""	""	""	""	"226.5626"	""	""	""	" 221.059675"	""	""	""	""	""	""	""	""	""	""	""	"  1088.0094"	"  1287.8179"	"  1080.5304"	"  1208.2372"	"  1224.22300"	"   851.2666"	"  1045.72535"	"  1361.2686"	"1.082320e+03"	"1.099316e+03"	"  1237.47076"	"  1238.90606"	"  1049.95721"	"   988.43682"	"  1099.00193"	"   814.7428"	"  1133.77894"	"   917.50313"
""	""	""	""	""	"226.5582"	""	""	""	" 190.673127"	""	""	""	""	""	""	""	""	""	""	""	"  4116.0260"	"  3184.5456"	"  2802.7366"	"  2843.6662"	"  2833.93200"	"  3434.7456"	"  2782.80750"	"  2730.9696"	"8.524786e+03"	"8.258580e+03"	"  6531.55440"	"  7366.70635"	"  7282.08900"	"  7303.62462"	"  8075.52797"	"  7268.2764"	"  6848.31528"	"  6939.65093"
""	""	""	""	""	"226.9515"	""	""	""	"1012.493677"	""	""	""	""	""	""	""	""	""	""	""	" 11999.6983"	" 14350.3372"	" 16526.2642"	"  8196.5460"	" 10210.10870"	" 20074.6660"	" 18209.52467"	" 18351.9532"	"1.206866e+04"	"1.066569e+04"	" 13766.06651"	" 19718.62650"	" 19569.62757"	" 21297.04286"	" 16281.55468"	" 20269.5620"	" 18770.85969"	" 23389.36320"
""	""	""	""	""	"226.9515"	""	""	""	" 995.013926"	""	""	""	""	""	""	""	""	""	""	""	"  7265.0577"	" 12139.1845"	" 11319.5890"	" 22398.2101"	"  7882.29459"	" 13911.0116"	" 23762.55612"	" 11871.6780"	"1.095801e+04"	"1.105459e+04"	" 21744.01011"	"  9695.17850"	"  5927.37646"	" 11554.42985"	" 13425.89063"	" 19204.2896"	" 14558.67948"	" 13117.52671"
""	""	""	""	""	"226.9514"	""	""	""	" 979.544280"	""	""	""	""	""	""	""	""	""	""	""	"  9658.4391"	"  5468.0000"	"  3594.6796"	"  6961.3190"	"  6743.92629"	"  6181.6720"	"  6755.56516"	" 13917.7749"	"4.980642e+03"	"5.195000e+03"	"  6194.58626"	"  1983.58560"	"  4740.78960"	"  3123.56625"	"  6482.00000"	"  6811.4448"	"  6077.00000"	"  6335.66267"
""	""	""	""	""	"226.9514"	""	""	""	" 962.832607"	""	""	""	""	""	""	""	""	""	""	""	"  6332.7681"	"  5299.7311"	" 10058.8039"	"  6004.8300"	"  6836.68800"	"  9528.3041"	" 15198.18300"	"  9114.8425"	"7.322972e+03"	"7.589462e+03"	"  7053.69933"	"  8663.32133"	"  9052.90320"	"  7019.68044"	" 10440.08738"	" 15944.4000"	"  6500.52960"	" 11677.75991"
""	""	""	""	""	"227.0540"	""	""	""	" 192.872369"	""	""	""	""	""	""	""	""	""	""	""	"  4604.9842"	"  5082.8313"	"  5385.6773"	"  3135.1320"	"  2866.68701"	"   878.6192"	"  3367.35840"	"  1736.9447"	"7.609393e+03"	"6.373773e+03"	"  5771.18940"	"  4847.12643"	"  7356.73143"	"  2900.30310"	"  3150.95428"	"  3004.9700"	"  3203.68810"	"  3202.71549"
""	""	""	""	""	"227.0735"	""	""	""	"  65.908139"	""	""	""	""	""	""	""	""	""	""	""	"  5262.4848"	"  4264.1957"	"  3919.6867"	"  4228.2576"	"  3617.96505"	"  2863.2888"	"  4267.98467"	"  3644.1176"	"8.137674e+03"	"8.762687e+03"	"  6996.80961"	"  7734.35818"	"  7627.15153"	"  4444.58323"	"  5501.28003"	"  6373.7862"	"  6105.51517"	"  5896.39222"
""	""	""	""	""	"227.1267"	""	""	""	" 330.147065"	""	""	""	""	""	""	""	""	""	""	""	"  1452.8207"	"  1400.1192"	"  1011.9769"	"   583.5364"	"  1035.23838"	"  1288.6968"	"  1504.41051"	"   865.4557"	"8.797823e+02"	"7.334506e+02"	"   661.30846"	"   875.60256"	"   775.62000"	"   651.18720"	"   739.12335"	"   901.8830"	"   895.30188"	"   705.10356"
""	""	""	""	""	"227.1639"	""	""	""	" 229.718091"	""	""	""	""	""	""	""	""	""	""	""	"  5098.4088"	"  5241.8568"	"  4005.0010"	"  2122.1612"	"  3443.63276"	"  3706.8765"	"  4422.16256"	"  4599.8653"	"4.719712e+03"	"4.795486e+03"	"  3810.80700"	"  2886.80957"	"  1524.63627"	"  3522.04142"	"  3542.25335"	"  4012.0080"	"  5046.04100"	"  4699.08960"
""	""	""	""	""	"228.0484"	""	""	""	" 377.937995"	""	""	""	""	""	""	""	""	""	""	""	"  1105.5504"	"   805.9117"	"   770.4900"	"   548.2896"	"   982.09641"	"   807.0317"	"   736.66673"	"   843.7958"	"1.047657e+03"	"2.074822e+03"	"  1830.12960"	"  1136.90880"	"  1112.48912"	"  1098.22606"	"  1302.29250"	"  1713.1644"	"  1495.67037"	"  1786.42800"
""	""	""	""	""	"228.1212"	""	""	""	" 561.613468"	""	""	""	""	""	""	""	""	""	""	""	"  1196.4275"	"   976.1136"	"  1124.3668"	"   362.0862"	"   650.67955"	"   499.4383"	"   495.81065"	"   455.9566"	"8.384625e+02"	"1.173938e+03"	"   851.82005"	"   804.24713"	"  1057.35125"	"   381.33597"	"   392.98080"	"   316.4988"	"   607.97537"	"   497.51959"
""	""	""	""	""	"228.5807"	""	""	""	" 397.154529"	""	""	""	""	""	""	""	""	""	""	""	"   493.8267"	"   267.8808"	"   305.3050"	"   324.9264"	"   198.86767"	"   142.4757"	"   158.79360"	"   241.8600"	"5.956623e+02"	"1.166749e+03"	"  1007.88017"	"   791.56500"	"  1437.78072"	"  2217.59259"	"  1232.23100"	"  1491.5256"	"   327.96349"	"  1044.90026"
""	""	""	""	""	"229.0382"	""	""	""	" 235.313021"	""	""	""	""	""	""	""	""	""	""	""	"  7601.4096"	"  7903.8482"	"  6707.3616"	"  7737.2543"	"  7367.55600"	"  4702.6980"	"  5765.97846"	"  4747.8704"	"7.617734e+03"	"6.876595e+03"	"  6712.27323"	"  6670.04374"	"  6473.41036"	"  4549.41514"	"  3711.30000"	"  4747.1413"	"  4118.40198"	"  4349.08085"
""	""	""	""	""	"229.1059"	""	""	""	"  53.935672"	""	""	""	""	""	""	""	""	""	""	""	"   990.9159"	"  1375.7082"	"  1712.7709"	"  1763.1805"	"  1502.33923"	"  1168.0836"	"  1888.23260"	"  1838.8370"	"2.332185e+03"	"3.194449e+03"	"  2127.41711"	"  1713.88266"	"  1647.13826"	"  1214.06592"	"  2068.53674"	"  2047.3787"	"   970.63356"	"  1108.58523"
